season,name,team,position,usg_1st_down,usg_2nd_down,usg_3rd_down,usg_standard_downs,usg_passing_downs,usg_overall
2014,Will Gardner,Louisville,QB,0.2428,0.268,0.35,0.245,0.319,0.273
2014,Thomas Rawls,Central Michigan,RB,0.3173,0.267,0.196,0.346,0.137,0.2726
2014,Jack Milas,Ball State,QB,0.2114,0.275,0.405,0.261,0.351,0.2686
2014,Derrius Vick,Ohio,QB,0.2537,0.245,0.353,0.273,0.275,0.2674
2014,Daniel Lasco,California,RB,0.3641,0.209,0.154,0.255,0.135,0.2659
2014,Elijah McGuire,Louisiana,RB,0.3186,0.273,0.172,0.25,0.183,0.2629
2014,Ozzie Mann,Ball State,QB,0.2168,0.243,0.384,0.237,0.321,0.2571
2014,Marteze Waller,Fresno State,RB,0.3333,0.238,0.147,0.239,0.176,0.2569
2014,Larry Dixon,Army,RB,0.3041,0.251,0.2,0.301,0.124,0.2564
2014,Dee Hart,Colorado State,RB,0.3088,0.24,0.158,0.277,0.178,0.2547
2014,DeAndre Washington,Texas Tech,RB,0.3223,0.271,0.096,0.261,0.153,0.2546
2014,Jalen Hurd,Tennessee,RB,0.2926,0.285,0.147,0.256,0.203,0.2539
2014,Mike Davis,South Carolina,RB,0.3173,0.214,0.186,0.282,0.133,0.2532
2014,Royce Freeman,Oregon,RB,0.2665,0.271,0.215,0.317,0.172,0.2523
2014,Luke Falk,Washington State,QB,0.2268,0.25,0.298,0.268,0.261,0.2497
2014,Josh Ferguson,Illinois,RB,0.309,0.25,0.142,0.266,0.164,0.2487
2014,Zander Diamont,Indiana,QB,0.1587,0.28,0.403,0.208,0.389,0.2462
2014,Don Jackson,Nevada,RB,0.2732,0.261,0.187,0.322,0.149,0.246
2014,Shock Linwood,Baylor,RB,0.2465,0.288,0.195,0.326,0.176,0.2456
2014,Larry Rose III,New Mexico State,RB,0.2809,0.26,0.165,0.328,0.144,0.2455
2014,Josh Robinson,Mississippi State,RB,0.2991,0.235,0.155,0.236,0.171,0.2448
2014,Mark Weisman,Iowa,RB,0.2561,0.296,0.13,0.401,0.105,0.2443
2014,Terrel Hunt,Syracuse,QB,0.2062,0.265,0.303,0.266,0.271,0.2438
2014,Devon Johnson,Marshall,RB,0.273,0.267,0.106,0.292,0.158,0.2416
2014,Montell Cozart,Kansas,QB,0.2061,0.212,0.349,0.206,0.299,0.2408
2014,Kareem Hunt,Toledo,RB,0.3039,0.237,0.125,0.256,0.131,0.2406
2014,Jon Hilliman,Boston College,RB,0.3425,0.22,0.075,0.248,0.109,0.2401
2014,Matt Breida,Georgia Southern,RB,0.2879,0.217,0.183,0.257,0.14,0.2393
2014,Jonathan Williams,Arkansas,RB,0.3101,0.211,0.143,0.24,0.142,0.2386
2014,Nick Holley,Kent State,QB,0.2669,0.273,0.105,0.349,0.141,0.2382
2014,Matt Jones,Florida,RB,0.2733,0.265,0.175,0.303,0.152,0.2382
2014,Kyle Allen,Texas A&M,QB,0.1643,0.289,0.331,0.232,0.355,0.2379
2014,Tyler Ervin,San José State,RB,0.2947,0.25,0.117,0.217,0.168,0.2343
2014,Robert Lowe,Texas State,RB,0.2567,0.233,0.195,0.27,0.176,0.2342
2014,Danny Etling,Purdue,QB,0.2061,0.231,0.321,0.228,0.266,0.2329
2014,Malcolm Brown,Texas,RB,0.2971,0.249,0.109,0.274,0.141,0.2321
2014,T.J. Yeldon,Alabama,RB,0.2459,0.227,0.214,0.229,0.211,0.2311
2014,Patrick Mahomes,Texas Tech,QB,0.2081,0.229,0.307,0.237,0.258,0.2306
2014,Johnny McCrary,Vanderbilt,QB,0.1638,0.279,0.288,0.194,0.344,0.2298
2014,A.J. Ouellette,Ohio,RB,0.2567,0.261,0.147,0.307,0.133,0.2294
2014,Alex Collins,Arkansas,RB,0.2928,0.23,0.099,0.271,0.119,0.2284
2014,Kenneth Farrow,Houston,RB,0.2382,0.264,0.154,0.387,0.116,0.2276
2014,Leonard Fournette,LSU,RB,0.2866,0.273,0.05,0.256,0.111,0.2263
2014,Teriyon Gipson,New Mexico,RB,0.2252,0.24,0.236,0.222,0.231,0.2251
2014,Nick Wilson,Arizona,RB,0.2922,0.182,0.176,0.259,0.125,0.2245
2014,William Stanback,UCF,RB,0.2838,0.241,0.106,0.299,0.091,0.2234
2014,Zack Langer,Tulsa,RB,0.2755,0.212,0.148,0.308,0.096,0.2224
2014,Terron Ward,Oregon State,RB,0.238,0.266,0.139,0.276,0.168,0.2221
2014,Joel Stave,Wisconsin,QB,0.1974,0.167,0.411,0.11,0.332,0.221
2014,Desmond Roland,Oklahoma State,RB,0.2611,0.217,0.166,0.305,0.123,0.2199
2014,Brandon Hayes,Memphis,RB,0.2468,0.209,0.199,0.221,0.185,0.2187
2014,Treon Harris,Florida,QB,0.1865,0.196,0.345,0.126,0.323,0.2184
2014,Taysom Hill,BYU,QB,0.213,0.223,0.237,0.226,0.218,0.2172
2014,AJ Long,Syracuse,QB,0.1785,0.209,0.339,0.181,0.282,0.2166
2014,Jacobi Owens,Air Force,RB,0.2446,0.225,0.167,0.234,0.123,0.213
2014,Corey Avery,Kansas,RB,0.2399,0.212,0.169,0.251,0.16,0.2109
2014,John O'Korn,Houston,QB,0.1806,0.218,0.286,0.157,0.283,0.2103
2014,Tarean Folston,Notre Dame,RB,0.2698,0.222,0.079,0.202,0.135,0.2101
2014,Nate Sudfeld,Indiana,QB,0.2032,0.178,0.26,0.191,0.222,0.2079
2014,Aaron Wimberly,Iowa State,RB,0.2605,0.187,0.15,0.22,0.139,0.2071
2014,Shadrach Thornton,NC State,RB,0.2271,0.238,0.116,0.286,0.116,0.2063
2014,Centarius Donald,Louisiana Monroe,RB,0.2472,0.207,0.142,0.258,0.127,0.206
2014,Matt Johns,Virginia,QB,0.1694,0.214,0.267,0.153,0.282,0.2058
2014,Deshaun Watson,Clemson,QB,0.1808,0.222,0.256,0.207,0.238,0.205
2014,Reggie Bonnafon,Louisville,RB,0.1775,0.211,0.284,0.099,0.293,0.2048
2014,Wayne Gallman,Clemson,RB,0.2521,0.194,0.149,0.176,0.158,0.2027
2014,Reggie Pegram,North Texas,RB,0.2276,0.231,0.124,0.246,0.134,0.1973
2014,Prince-Tyson Gulley,Syracuse,RB,0.2708,0.174,0.115,0.164,0.13,0.1958
2014,David Glasco II,UT San Antonio,RB,0.271,0.159,0.114,0.294,0.056,0.1955
2014,Karlos Williams,Florida State,RB,0.2112,0.203,0.16,0.302,0.103,0.1944
2014,Michael Gordon,Arkansas State,RB,0.2217,0.2,0.148,0.239,0.13,0.1944
2014,Alonzo Harris,Louisiana,RB,0.2133,0.186,0.172,0.314,0.079,0.1941
2014,Dalvin Cook,Florida State,RB,0.2337,0.203,0.099,0.219,0.106,0.1933
2014,Derrick Henry,Alabama,RB,0.2293,0.217,0.071,0.233,0.098,0.1922
2014,Johnathan Gray,Texas,RB,0.24,0.185,0.115,0.188,0.138,0.1908
2014,Alex Gardner,Florida International,RB,0.2248,0.205,0.116,0.22,0.122,0.1866
2014,Zach Laskey,Georgia Tech,RB,0.2078,0.195,0.135,0.233,0.087,0.1857
2014,D.J. Vinson,UAB,RB,0.2096,0.206,0.12,0.206,0.132,0.1848
2014,Amari Cooper,Alabama,WR,0.1773,0.174,0.225,0.149,0.228,0.1847
2014,Kent Myers,Utah State,QB,0.1375,0.211,0.264,0.17,0.25,0.1844
2014,Remound Wright,Stanford,RB,0.1959,0.205,0.137,0.213,0.152,0.1839
2014,Rushel Shell,West Virginia,RB,0.2013,0.207,0.124,0.223,0.134,0.1831
2014,Sherman Badie,Tulane,RB,0.2515,0.186,0.063,0.182,0.106,0.183
2014,Brian Hill,Wyoming,RB,0.233,0.177,0.094,0.219,0.098,0.1826
2014,Tyler Lockett,Kansas State,WR,0.1737,0.182,0.223,0.106,0.243,0.1812
2014,Shaun Wick,Wyoming,RB,0.246,0.165,0.099,0.174,0.117,0.1812
2014,Chase Price,San Diego State,RB,0.1984,0.202,0.129,0.215,0.128,0.1809
2014,Shaquille Powell,Duke,RB,0.2237,0.196,0.088,0.188,0.11,0.18
2014,Steven Lakalaka,Hawai'i,RB,0.2253,0.206,0.086,0.191,0.122,0.1798
2014,Alden Hill,James Madison,RB,0.1176,0.25,0.2,0.267,0.154,0.1778
2014,Ray Lawry,Old Dominion,RB,0.253,0.089,0.122,0.168,0.08,0.1758
2014,Wendell Smallwood,West Virginia,RB,0.2058,0.18,0.138,0.18,0.128,0.1755
2014,Anthon Samuel,Florida International,RB,0.2171,0.196,0.082,0.207,0.105,0.1742
2014,Charles Jones,Kansas State,RB,0.2325,0.174,0.061,0.217,0.066,0.1736
2014,Darik Dillard,Rice,RB,0.1601,0.138,0.264,0.255,0.143,0.1736
2014,Darell Garretson,Utah State,QB,0.1294,0.207,0.225,0.196,0.207,0.1727
2014,Jaylen Walton,Ole Miss,RB,0.2436,0.154,0.057,0.164,0.081,0.1722
2014,Bill Belton,Penn State,RB,0.201,0.201,0.099,0.218,0.103,0.172
2014,Keevan Lucas,Tulsa,WR,0.1625,0.18,0.181,0.15,0.189,0.17
2014,Josh Quezada,Fresno State,RB,0.1852,0.171,0.128,0.227,0.113,0.1679
2014,Synjyn Days,Georgia Tech,RB,0.1872,0.176,0.098,0.203,0.096,0.1679
2014,Justin Hardy,East Carolina,WR,0.1608,0.174,0.192,0.169,0.172,0.1672
2014,Akeel Lynch,Penn State,RB,0.1932,0.198,0.094,0.218,0.1,0.1665
2014,Gerard Johnson,Old Dominion,RB,0.1777,0.165,0.145,0.19,0.124,0.1662
2014,Ryan Brumfield,Eastern Michigan,RB,0.2176,0.158,0.101,0.185,0.096,0.1657
2014,Jordan Parker,Middle Tennessee,RB,0.2104,0.155,0.095,0.173,0.083,0.1656
2014,Shadrach Abrokwah,UMass,RB,0.1778,0.182,0.118,0.231,0.111,0.1642
2014,Kenneth Harper,Temple,RB,0.1241,0.194,0.19,0.26,0.146,0.1634
2014,Ito Smith,Southern Mississippi,RB,0.1852,0.174,0.119,0.22,0.114,0.1627
2014,Tra Carson,Texas A&M,RB,0.1978,0.145,0.117,0.182,0.092,0.1624
2014,Noah Copeland,Navy,FB,0.1703,0.179,0.133,0.157,0.152,0.1622
2014,Jhurell Pressley,New Mexico,RB,0.1689,0.172,0.121,0.205,0.118,0.1616
2014,Shane Tucker,Middle Tennessee,WR,0.1616,0.179,0.149,0.22,0.12,0.1615
2014,Carlos Harris,North Texas,WR,0.1301,0.156,0.234,0.115,0.216,0.1609
2014,Jamal Morrow,Washington State,RB,0.1927,0.176,0.082,0.176,0.102,0.1607
2014,Brandon Burks,Troy,RB,0.1672,0.177,0.138,0.168,0.154,0.1598
2014,Breon Allen,East Carolina,RB,0.1691,0.174,0.115,0.142,0.151,0.1593
2014,Tajae Sharpe,UMass,WR,0.1556,0.143,0.161,0.142,0.168,0.1593
2014,Terrence Magee,LSU,RB,0.1851,0.146,0.138,0.126,0.146,0.1586
2014,Ryan Jackson,Houston,RB,0.199,0.169,0.074,0.157,0.102,0.1586
2014,Rob Bolden,Eastern Michigan,QB,0.1157,0.164,0.227,0.131,0.225,0.158
2014,Lucky Whitehead,Florida Atlantic,WR,0.1709,0.14,0.175,0.117,0.171,0.1569
2014,Jay Warren,Florida Atlantic,RB,0.1752,0.164,0.142,0.169,0.128,0.1569
2014,Kendall Houston,South Alabama,RB,0.1965,0.178,0.062,0.227,0.057,0.1568
2014,De'Veon Smith,Michigan,RB,0.186,0.182,0.076,0.241,0.061,0.1567
2014,Joey Iosefa,Hawai'i,RB,0.1636,0.171,0.13,0.245,0.101,0.1561
2014,Jamison Crowder,Duke,WR,0.1617,0.122,0.204,0.081,0.205,0.156
2014,Keith Whitely,UNLV,RB,0.157,0.199,0.099,0.213,0.109,0.1545
2014,Nelson Spruce,Colorado,WR,0.1385,0.168,0.182,0.125,0.197,0.1543
2014,Antoinne Jimmerson,North Texas,RB,0.2073,0.151,0.088,0.177,0.091,0.1542
2014,Marcus Caffey,Georgia State,RB,0.1818,0.193,0.053,0.191,0.097,0.1541
2014,Brandon Radcliff,Louisville,RB,0.1906,0.148,0.104,0.177,0.098,0.1536
2014,Blake Jurich,San José State,QB,0.1424,0.135,0.221,0.123,0.193,0.1526
2014,Desmon Peoples,Rutgers,RB,0.1813,0.18,0.059,0.159,0.106,0.1524
2014,Rashard Higgins,Colorado State,WR,0.1382,0.167,0.171,0.162,0.155,0.1504
2014,Ron Johnson,Connecticut,RB,0.1956,0.155,0.07,0.174,0.09,0.1502
2014,DaeSean Hamilton,Penn State,WR,0.1671,0.167,0.114,0.102,0.161,0.1501
2014,Shaquille Murray-Lawrence,UNLV,RB,0.1924,0.14,0.084,0.14,0.102,0.1491
2014,Vince Mayle,Washington State,WR,0.1537,0.159,0.135,0.138,0.151,0.1488
2014,Nelson Agholor,USC,WR,0.134,0.145,0.178,0.149,0.166,0.1484
2014,Kelvin Taylor,Florida,RB,0.1929,0.155,0.07,0.177,0.07,0.1474
2014,Mike Bercovici,Arizona State,QB,0.1192,0.16,0.206,0.111,0.21,0.1473
2014,Steven Bench,South Florida,QB,0.1219,0.129,0.21,0.132,0.18,0.1471
2014,Tyler Boyd,Pittsburgh,WR,0.1276,0.183,0.148,0.077,0.262,0.1468
2014,Kenzee Jackson,Louisiana Monroe,WR,0.1629,0.13,0.147,0.117,0.144,0.1461
2014,Corey Clement,Wisconsin,RB,0.1506,0.163,0.106,0.178,0.118,0.1461
2014,Pharoh Cooper,South Carolina,WR,0.1418,0.182,0.102,0.122,0.168,0.1455
2014,Cole Weeks,Southern Mississippi,QB,0.1265,0.132,0.208,0.068,0.197,0.1453
2014,Dajon Williams,North Texas,QB,0.1423,0.146,0.161,0.123,0.159,0.1443
2014,Kevin White,West Virginia,WR,0.1637,0.118,0.161,0.113,0.14,0.1433
2014,Dontrell Hilliard,Tulane,RB,0.1818,0.159,0.069,0.141,0.102,0.1429
2014,JoJo Natson,Utah State,WR,0.1186,0.151,0.197,0.093,0.2,0.1424
2014,Terrence Upshaw,Appalachian State,RB,0.1915,0.129,0.076,0.109,0.101,0.1417
2014,Byron Marshall,Oregon,WR,0.1493,0.135,0.14,0.123,0.139,0.1413
2014,Conor Hundley,Akron,RB,0.1229,0.189,0.123,0.141,0.165,0.1411
2014,Isaiah Robinson,Wake Forest,RB,0.1735,0.144,0.106,0.144,0.111,0.1407
2014,Joe Hill,Utah State,RB,0.186,0.13,0.073,0.119,0.103,0.14
2014,James Butler,Nevada,RB,0.1777,0.132,0.064,0.188,0.047,0.1388
2014,DeMarcus Robinson,Kansas State,RB,0.1681,0.15,0.074,0.179,0.066,0.1381
2014,Terrence Franks,Texas State,RB,0.1631,0.127,0.115,0.111,0.126,0.1378
2014,Jaelen Strong,Arizona State,WR,0.1165,0.145,0.188,0.14,0.162,0.1377
2014,Devin Funchess,Michigan,WR,0.1262,0.117,0.201,0.076,0.192,0.1376
2014,Ty Montgomery,Stanford,WR,0.1345,0.152,0.122,0.112,0.152,0.1369
2014,Corey Davis,Western Michigan,WR,0.1365,0.119,0.182,0.05,0.208,0.1369
2014,Donovonn Young,Illinois,RB,0.1348,0.179,0.083,0.208,0.095,0.1357
2014,Jordan Chunn,Troy,RB,0.1237,0.144,0.125,0.207,0.104,0.1352
2014,Fred Coppet,Bowling Green,RB,0.1854,0.117,0.066,0.162,0.052,0.1343
2014,LaJuan Hunt,Utah State,RB,0.1617,0.126,0.101,0.165,0.083,0.1342
2014,Tommy Shuler,Marshall,WR,0.1207,0.151,0.149,0.151,0.138,0.1339
2014,Deontay Greenberry,Houston,WR,0.1283,0.13,0.16,0.088,0.171,0.1333
2014,Raheem Mostert,Purdue,RB,0.1879,0.11,0.082,0.175,0.041,0.1329
2014,Brandon Ross,Maryland,RB,0.1672,0.145,0.059,0.128,0.092,0.1327
2014,Tyler Cain,Louisiana Monroe,WR,0.1264,0.186,0.084,0.131,0.141,0.1323
2014,Prescott Line,SMU,RB,0.1646,0.134,0.083,0.179,0.076,0.1317
2014,Lazedrick Thompson,Tulane,RB,0.1515,0.117,0.103,0.218,0.063,0.1303
2014,Marshawn Williams,Virginia Tech,RB,0.1588,0.15,0.063,0.195,0.053,0.1302
2014,Darius Joseph,SMU,WR,0.0741,0.154,0.181,0.171,0.161,0.1301
2014,Michael Dyer,Louisville,RB,0.1462,0.158,0.06,0.172,0.095,0.1297
2014,Patton Robinette,Vanderbilt,QB,0.0976,0.132,0.197,0.133,0.167,0.1294
2014,Josh Harper,Fresno State,WR,0.121,0.127,0.161,0.105,0.153,0.129
2014,D'Angelo Roberts,Indiana,RB,0.1365,0.119,0.123,0.164,0.092,0.1286
2014,Daz'mond Patterson,Ohio,RB,0.1164,0.156,0.118,0.151,0.125,0.128
2014,Tyler Winston,San José State,WR,0.1126,0.143,0.153,0.108,0.16,0.1272
2014,David Frazier,Miami (OH),WR,0.1448,0.097,0.153,0.086,0.13,0.127
2014,Jahad Thomas,Temple,RB,0.1586,0.15,0.052,0.139,0.085,0.1264
2014,Daniel Braverman,Western Michigan,WR,0.1187,0.132,0.149,0.11,0.145,0.1262
2014,Reggie Whatley,Middle Tennessee,RB,0.1921,0.099,0.041,0.098,0.051,0.1255
2014,Cardale Jones,Ohio State,QB,0.12,0.102,0.189,0.095,0.165,0.1253
2014,Dawan Scott,Miami (OH),WR,0.1393,0.143,0.08,0.123,0.11,0.1245
2014,Da'Ron Brown,Northern Illinois,WR,0.1311,0.137,0.105,0.061,0.185,0.1245
2014,Chris Swain,Navy,FB,0.1538,0.092,0.12,0.146,0.044,0.1244
2014,Mike Dudek,Illinois,WR,0.0899,0.123,0.201,0.087,0.189,0.1244
2014,De'Andre Mann,Kansas,RB,0.1453,0.139,0.076,0.16,0.075,0.1238
2014,Chris Humphrey,Kent State,WR,0.1014,0.136,0.168,0.13,0.145,0.1235
2014,Tony Lippett,Michigan State,WR,0.0997,0.123,0.188,0.063,0.211,0.1228
2014,Tony Pierson,Kansas,WR,0.1689,0.122,0.058,0.109,0.078,0.1224
2014,Casey Pierce,Kent State,TE,0.1351,0.095,0.154,0.089,0.124,0.1221
2014,Rashon Ceaser,Louisiana Monroe,WR,0.132,0.119,0.126,0.141,0.095,0.122
2014,Treyous Jarrells,Colorado State,RB,0.1706,0.116,0.034,0.122,0.062,0.122
2014,Jordan Canzeri,Iowa,RB,0.1671,0.144,0.016,0.117,0.056,0.1216
2014,Xavier Hall,New Mexico State,RB,0.1574,0.11,0.071,0.159,0.053,0.1214
2014,Wes Brown,Maryland,RB,0.1246,0.136,0.105,0.167,0.092,0.1213
2014,Zach D'Orazio,Akron,WR,0.1514,0.116,0.08,0.065,0.118,0.1211
2014,Skyler Howard,West Virginia,QB,0.1106,0.115,0.151,0.102,0.149,0.1205
2014,Curry Sexton,Kansas State,WR,0.084,0.119,0.23,0.097,0.185,0.1204
2014,Hunter Sharp,Utah State,WR,0.1024,0.133,0.152,0.113,0.143,0.1202
2014,George Payne,Southern Mississippi,RB,0.1235,0.103,0.145,0.303,0.04,0.12
2014,Shaq Washington,Cincinnati,WR,0.0923,0.124,0.184,0.131,0.148,0.1198
2014,Bronson Hill,Eastern Michigan,RB,0.1481,0.111,0.092,0.123,0.079,0.1195
2014,Chuckie Keeton,Utah State,QB,0.1105,0.112,0.163,0.088,0.147,0.119
2014,Dontravious Wilson,UCF,RB,0.1273,0.151,0.074,0.171,0.081,0.119
2014,Terris Jones-Grigsby,Arizona,RB,0.1494,0.095,0.088,0.144,0.064,0.1187
2014,Bud Sasser,Missouri,WR,0.1222,0.118,0.124,0.116,0.116,0.1185
2014,Dominique Brown,Louisville,RB,0.1384,0.116,0.077,0.167,0.066,0.1183
2014,Braylon Heard,Kentucky,RB,0.1311,0.127,0.087,0.141,0.091,0.1183
2014,Thomas Tyner,Oregon,RB,0.1322,0.116,0.099,0.153,0.064,0.1181
2014,Jalen Fitzpatrick,Temple,WR,0.1345,0.093,0.15,0.064,0.134,0.1179
2014,Josh Doctson,TCU,WR,0.0798,0.149,0.155,0.099,0.178,0.1168
2014,Mike Boone,Cincinnati,RB,0.1583,0.109,0.044,0.136,0.044,0.1162
2014,Mason Rudolph,Oklahoma State,QB,0.0888,0.127,0.166,0.108,0.15,0.1157
2014,Donovan Harden,Georgia State,WR,0.0945,0.124,0.16,0.085,0.157,0.1156
2014,Antonio Vaughan,Old Dominion,WR,0.1054,0.139,0.099,0.112,0.129,0.1154
2014,John Harris,Texas,WR,0.08,0.102,0.213,0.086,0.171,0.1154
2014,Jakeem Grant,Texas Tech,WR,0.1041,0.109,0.151,0.114,0.131,0.1153
2014,Titus Davis,Central Michigan,WR,0.0907,0.144,0.131,0.07,0.192,0.1149
2014,Stanley Williams,Kentucky,RB,0.1402,0.151,0.031,0.103,0.088,0.1144
2014,Terry Swanson,Toledo,RB,0.1143,0.14,0.081,0.134,0.087,0.1144
2014,Roger Lewis,Bowling Green,WR,0.1192,0.122,0.114,0.088,0.126,0.1143
2014,Shayne Davern,Air Force,RB,0.1525,0.102,0.074,0.133,0.038,0.1142
2014,Zach Pascal,Old Dominion,WR,0.0904,0.139,0.13,0.112,0.151,0.114
2014,James Flanders,Tulsa,RB,0.1515,0.115,0.055,0.145,0.045,0.1129
2014,Isiah Myers,Washington State,WR,0.1049,0.122,0.123,0.092,0.144,0.1129
2014,Mitch Mathews,BYU,WR,0.1273,0.11,0.091,0.071,0.12,0.1127
2014,Stefon Diggs,Maryland,WR,0.1246,0.118,0.092,0.096,0.108,0.1127
2014,Wade Freebeck,Vanderbilt,QB,0.0697,0.132,0.182,0.085,0.191,0.1126
2014,Jamaal Williams,BYU,RB,0.1343,0.123,0.059,0.115,0.079,0.1117
2014,Richy Turner,Nevada,WR,0.1034,0.118,0.118,0.073,0.153,0.1117
2014,Paul Lasike,BYU,RB,0.1019,0.119,0.124,0.142,0.101,0.1117
2014,Derrick Green,Michigan,RB,0.1462,0.126,0.035,0.114,0.061,0.1113
2014,Cayleb Jones,Arizona,WR,0.0996,0.126,0.12,0.089,0.141,0.1113
2014,Trey Williams,Texas A&M,RB,0.1393,0.102,0.069,0.103,0.075,0.1113
2014,Saylor Lavallii,Central Michigan,RB,0.128,0.104,0.078,0.136,0.068,0.1112
2014,Sean Tapley,James Madison,WR,0.0588,0.188,0.1,0,0.308,0.1111
2014,Leonte Carroo,Rutgers,WR,0.1088,0.092,0.163,0.08,0.136,0.1104
2014,Rannell Hall,UCF,WR,0.1167,0.101,0.127,0.06,0.137,0.11
2014,Lorenzo Woodley,UMass,RB,0.125,0.12,0.075,0.16,0.074,0.1091
2014,Teldrick Morgan,New Mexico State,WR,0.1049,0.114,0.118,0.087,0.125,0.1085
2014,Shane Wynn,Indiana,WR,0.1175,0.119,0.091,0.055,0.134,0.1081
2014,Orville Reynolds,Wake Forest,RB,0.1361,0.136,0.041,0.116,0.074,0.1079
2014,Darrin Peterson,Liberty,WR,0.1111,0.07,0.167,0.059,0.152,0.1079
2014,Ron Willoughby,Buffalo,WR,0.0994,0.1,0.142,0.09,0.135,0.1077
2014,Tony Moore,Florida Atlantic,RB,0.0897,0.158,0.092,0.104,0.134,0.1077
2014,KeVonn Mabon,Ball State,WR,0.0813,0.113,0.146,0.111,0.136,0.1074
2014,Bradley Marquez,Texas Tech,WR,0.0939,0.102,0.157,0.09,0.142,0.1073
2014,Josh Snead,Duke,RB,0.1321,0.115,0.055,0.111,0.071,0.1071
2014,Munchie Legaux,Cincinnati,QB,0.0897,0.098,0.171,0.117,0.12,0.1066
2014,Dontreal Pruitt,Troy,QB,0.0836,0.111,0.15,0.089,0.142,0.1066
2014,Khary Franklin,Troy,RB,0.107,0.132,0.088,0.089,0.115,0.1066
2014,Justin Goodwin,Rutgers,RB,0.1329,0.124,0.039,0.104,0.076,0.1064
2014,Max DeLorenzo,Connecticut,RB,0.1439,0.068,0.091,0.101,0.064,0.1064
2014,Johnston White,Arkansas State,RB,0.1256,0.1,0.085,0.156,0.057,0.1063
2014,Corey Jones,Toledo,WR,0.1143,0.094,0.113,0.106,0.087,0.1061
2014,Ajalen Holley,Louisiana Monroe,WR,0.1067,0.098,0.111,0.08,0.121,0.1059
2014,Artavis Scott,Clemson,WR,0.1452,0.097,0.051,0.08,0.075,0.1059
2014,Antwan Goodley,Baylor,WR,0.1313,0.087,0.097,0.073,0.093,0.1059
2014,Mario Alford,West Virginia,WR,0.0796,0.124,0.142,0.106,0.137,0.1053
2014,Demarcus Robinson,Florida,WR,0.0965,0.098,0.14,0.056,0.152,0.1053
2014,Alex Ross,Oklahoma,RB,0.1175,0.119,0.06,0.129,0.064,0.1041
2014,Sterling Shepard,Oklahoma,WR,0.123,0.077,0.113,0.043,0.123,0.1041
2014,Quinton Pedroza,Hawai'i,WR,0.0957,0.121,0.092,0.085,0.122,0.1036
2014,Robert Davis,Georgia State,WR,0.0836,0.099,0.153,0.071,0.143,0.1027
2014,Chandler Worthy,Troy,WR,0.1171,0.082,0.106,0.112,0.077,0.1025
2014,Marcus Kemp,Hawai'i,WR,0.1173,0.082,0.114,0.037,0.125,0.1024
2014,Tim Boyle,Connecticut,QB,0.0849,0.077,0.175,0.094,0.124,0.1017
2014,Nick Montana,Tulane,QB,0.0727,0.11,0.149,0.088,0.139,0.1015
2014,Alex Erickson,Wisconsin,WR,0.1195,0.087,0.099,0.068,0.095,0.1014
2014,Demario Richard,Arizona State,RB,0.1274,0.102,0.067,0.101,0.074,0.1014
2014,Ronnie Moore,Bowling Green,WR,0.0883,0.12,0.104,0.088,0.123,0.101
2014,C.J. Best,Texas State,WR,0.0856,0.13,0.092,0.102,0.119,0.101
2014,Geno Lewis,Penn State,WR,0.1044,0.085,0.129,0.071,0.119,0.1008
2014,Corey Coleman,Baylor,WR,0.1198,0.097,0.076,0.073,0.093,0.1007
2014,Devonte Boyd,UNLV,WR,0.1038,0.105,0.094,0.086,0.102,0.1001
2014,Travin Dural,LSU,WR,0.0866,0.107,0.132,0.088,0.128,0.1001
2014,River Cracraft,Washington State,WR,0.0707,0.091,0.175,0.109,0.13,0.0999
2014,Myles Willis,Boston College,RB,0.1288,0.124,0.017,0.081,0.077,0.0998
2014,C.J. Beathard,Iowa,QB,0.0755,0.095,0.157,0.081,0.15,0.0998
2014,E.J. Scott,Wake Forest,WR,0.0952,0.081,0.129,0.089,0.114,0.0997
2014,Trent Taylor,Louisiana Tech,WR,0.0823,0.104,0.139,0.055,0.151,0.0996
2014,Kenny Hilliard,LSU,RB,0.1045,0.111,0.069,0.149,0.044,0.0988
2014,Jared Murphy,Miami (OH),WR,0.078,0.127,0.11,0.129,0.107,0.0986
2014,Deshon Foxx,Connecticut,WR,0.0886,0.135,0.063,0.181,0.06,0.0986
2014,Jordan Payton,UCLA,WR,0.1055,0.097,0.097,0.091,0.093,0.0985
2014,Malcome Kennedy,Texas A&M,WR,0.0919,0.117,0.097,0.089,0.118,0.0985
2014,Lynquez Blair,Georgia State,WR,0.08,0.089,0.153,0.05,0.147,0.0979
2014,Shavarez Smith,South Alabama,WR,0.0723,0.105,0.136,0.099,0.128,0.0975
2014,Joseph Yearby,Miami,RB,0.1153,0.118,0.041,0.104,0.064,0.0975
2014,Terrance Timmons,South Alabama,RB,0.104,0.094,0.099,0.108,0.079,0.0975
2014,Geremy Davis,Connecticut,WR,0.0959,0.087,0.126,0.065,0.115,0.097
2014,Shaun Wilson,Duke,RB,0.1024,0.122,0.066,0.103,0.085,0.0968
2014,Jared Dangerfield,Western Kentucky,WR,0.093,0.093,0.123,0.084,0.112,0.0968
2014,Cole Gautsche,New Mexico,TE,0.0927,0.086,0.114,0.063,0.127,0.0967
2014,Josh Greer,North Texas,QB,0.0569,0.085,0.19,0.077,0.147,0.0962
2014,Jordan Leslie,BYU,WR,0.1204,0.079,0.065,0.084,0.076,0.0962
